Domain,Kingdom,Phylum or Division,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe or Section,Genus,Specific Epithtet,Infraspecific Epithet,Author,Origin,Suborigin,IUCN Status,Taxon Status,Darwin,Española,Fernandina,Floreana,Genovesa,Isabela,Marchena,Pinta,Pinzón,San Cristóbal,Santa Cruz,Santa Fé,Santiago,Unknown Island,Wolf,Elizabeth Bay/Bahía Elizabeth,Far-northern/Lejano Norte,Northern/Norte,South-eastern/Centro Sur,Unknown Bioregion,Western/Oeste,TaxonID,English Common Name,Spanish Common Name,Local Name,Taxonomic Comments,Distribution Comments,Spanish Distribution Comments,English Comments,Spanish Comments,English Description,Spanish Description
Eukaryota,Animalia,Chordata,Aves,Cuculiformes,,,Cuculidae,,,Coccyzus,erythropthalmus,,"Wilson, 1811",Na,Va,LC,1,,True,,,,,,,,,True,,,,,,,,True,,,5066,Black-Billed Cuckoo,cuclillo pico negro,,,"Common on most of the larger islands and even found on some of the smaller ones such as Plaza Sur, but rare on Santiago, and there is only a single record on Santa Fé in 1906.","Parece común en la mayoria de las islas grandes, se encuentra también en algunas de la menores como Plaza Sur. Raro en Santiago y una sola observación de Santa Fé en 1906.","Threats<br>It is affected by the parasitic fly Philornis, but the extent and the effects on populations are not known.","Información adicional Venegas, L.","Fairly large bird, about 25 cm. Long black tail with white spots. Back grey brown. Top of the head grey and black around the eyes. Pale white to rust belly. Thick curved beak.","Es una ave de unos 25 cm, con cola larga con puntos blancos, espalda gris a café, cabeza gris con negro alrededor del ojo. Por debajo, blanco ligeramente rojizo. Pico grueso curvo."
Eukaryota,Animalia,Chordata,Aves,Cuculiformes,,,Cuculidae,,,Coccyzus,lansbergi,,"Bonaparte, 1850",Na,Hy,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5067,Gray-capped Cuckoo,cuclillo gris,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Cuculiformes,,,Cuculidae,,,Coccyzus,melacoryphus,,"Vieillot, 1817",Na,Id,LC,1,,,True,True,,True,,,,True,True,True,True,,,,,,True,,True,5068,Dark-billed Cuckoo,cuclillo,,,Although on most of the larger islands.,,,,"Es una ave de unos 25 cm, con cola larga con puntos blancos, espalda gris a café, cabeza gris con negro alrededor del ojo. Por debajo, blanco ligeramente rojizo. Pico grueso curvo.","It is a bird of about 25 cm, with long tail with white dots, gray back to brown, gray head with black around the eye. Below, slightly reddish white. Curved thick beak."
Eukaryota,Animalia,Chordata,Aves,Cuculiformes,,,Cuculidae,,,Crotophaga,ani,,"Linnaeus, 1758",In,Es,LC,1,,,True,True,True,True,True,True,True,True,True,,True,,,,,True,True,,True,5073,Smooth-billed Ani,"Garrapatero, Ani, Garrapatero Pico liso, Pico machete.",Garrapatero,,"Champion, Daphne, Fernandina, Floreana, Gardner, Genovesa, Isabela, Pinta, Pinzon, Plaza Sur, San Cristobal, Santa Cruz, Santiago.","Champion, Daphne, Fernandina, Floreana, Gardner, Genovesa, Isabela, Pinta, Pinzón, Plaza Sur, San Cristóbal, Santa Cruz, Santiago.","The first recored was on Isabela in 1962, Santa Cruz in 1966 and Santiago in 1967. It has been recorded in other Islands. The results of eradication efforts on Marchena are not yet clear. When there is plenty of rainfall, the population increases.","El primer registro fue en Isabela en 1962, en Santa Cruz en 1966 y en Santiago en 1967. Posteriormente se registro en otras islas. Se realizó un trabajo de erradicación de esta especie en Marchena, pero los resultados no son muy claros. <br>La población aumenta en época de abundante lluvia.<br>Información adicional Venegas, L.","It measures 30-3 6cm and weights some 100 g; males are slightly larger than females. Smooth-billed anis have an even black plumage with iridescent specles in neck and nape. The beak is laterally compressed, the culmen resembles a blade. Unlike other members of this genus, it does not have furrows or protuberances in the bill. Its wings are short and the tail is long. Legs, feet, beak and iris are black. Males and females look alike. Juveniles have dull blackish plumage, smaller and straight beaks (until approx. age of 9 month). Smooth-billed anis is social, forming groups that range in size from 8 to 25 individuals. Groups of up to 60 individuals have been registered for Galapagos. Smooth-billed anis has a complex vocal system including five different calls: contact, alarm, gathering, threat and high-pitch alarm.","Mide entre 30 y 36 cm de longitud y pesa unos 100 gr; los machos son ligeramente más grandes que las hembras. Son de color negro con destellos iridiscentes en el cuello y la corona. El pico es comprimido lateralmente, el culmen forma una afilada cresta similar a una cuchilla, a diferencia de los otros miembros de su género, no presenta surcos ni protuberancias. Tiene alas cortas y cola larga. Las patas, pico e iris son negros. Es una especie social, forma grupos que van de ocho a 25 aves,  incluso se ha visto grupos de hasta de 60 aves. No presentan dimorfismo sexual marcado, los machos adultos son ligeramente más grandes que las hembras. El tamaño del pico es un buen parámetro para diferenciar los sexos, los juveniles tienen el pico casi recto, sin el arco típico y permanecen así hasta los 9 meses de edad. Estudios determinaron que los anis tienen un sistema complejo de vocalizaciones o llamados, se identificaron cinco. Un llamado de comunicación, uno de Alarma, el llamado para ir a dormir, el de amenaza y un grito que usan cuando están muy asustados."
Eukaryota,Animalia,Chordata,Aves,Falconiformes,,,Falconidae,,,Falco,peregrinus,,"Tunstall, 1771",Na,Mi,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5084,Peregrine Falcon,alcón peregrino,,,"Recorded regularly in small numbers, mainly in the boreal winter, November  March.",,,,,
Eukaryota,Animalia,Chordata,Aves,Galliformes,,,Phasianidae,,,Coturnix,coturnix,,"Linnaeus, 1758",In,Ac,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5071,Quail,codorniz,,,Santa Cruz Island.,,,,,
Eukaryota,Animalia,Chordata,Aves,Galliformes,,,Phasianidae,,,Gallus,gallus,domesticus,"Linnaeus, 1758",In,Cu,,1,,,,True,,True,,,,True,True,,,,,,,,True,,True,5091,"Domestic Chicken, domestic fowl",Gallina - Gallo doméstico,Gallina - Gallo,Syn: Gallus domesticus,"Present, in domestic and wild form on the islands Santa Cruz, Isabela, San Cristobal, Floreana and Baltra.","Presente en estado doméstico y silvestre en las islas Santa Cruz, Isabela, San Cristóbal, Floreana y Baltra","Gallus spp. includes the many forms of domesticated chicken which have been bred and distributed widely across the world as an important food source. In addition to potentially spreading disease to other avian fauna, as generalist feeders, Gallus spp. may also negatively impact upon native flora and fauna.","Gallus spp. Incluye a muchas formas de pollos caseros que están distribuidos ampliamente en todo el mundo como una importante fuente de alimento. Adicionalmente son potenciales propagadores de enfermedades a nivel de avifauna, Gallus spp., también tiene un impacto negativo sobre la flora y fauna nativa.<br>Información adicional Venegas, L.","They are gregarious birds of medium size, capable of performing short flights. They have a distinctive social system and a hierarchical order established: there is a dominant male and a male subjected by all. Females have a separate hierarchy without dominance of males. Sexual dimorphism is evident at plain sight in this genus, the males are larger (50 cm.), they weigh up to 4 kg with two types of caruncular bumps on the head: a crest on the pileus and a pair of lobes which hang on both sides of the beak. The tail is composed of large, arching feathers. Two white spots on the cheeks make the difference between closely related species. It has gray legs, which are fitted with spurs in some races, but this is absent in the females. The hens are smaller, measuring no more than 40 cm and weighing about 2 kg. Its coloration is less striking, the fleshy appendages of the head are smaller, the tail is shorter. Life span depends on race, it could go from five to ten years.","Son aves gregarias, de tamaño mediano, capaces de realizar vuelos cortos. Con un sistema social característico y un orden jerárquico establecido, hay un macho dominante y un macho sometido por todos. Las hembras tienen un orden jerárquico independiente sin dominancia de los machos. El dimorfismo sexual es evidente a simple vista en éste género, los machos son más grandes (50cm) llegan a pesar hasta 4 kg, con dos tipos de protuberancias carunculares en la cabeza, una cresta en el píleo y un par de lóbulos que cuelgan a ambos lados del pico. La cola está compuesta por plumas grandes y arqueadas. Dos manchas blancas en las mejillas marcan la diferencia entre especies cercanas. Posee patas grisáceas, que en algunas razas están provistas de espolones, esto es ausente en las hembras. Las gallinas son más pequeñas, no miden más de 40 cm y pesan unos 2 kg, su coloración es menos llamativa, los apéndices carnosos de la cabeza son más pequeños, la cola es más corta. El tiempo de vida depende de la raza, pude ir de cinco a diez años."
Eukaryota,Animalia,Chordata,Aves,Galliformes,,,Phasianidae,,,Meleagris,gallopavo,,"Linnaeus, 1758",In,Cu,LC,1,,,,,,True,,,,,True,,,,,,,,True,,True,5115,Domestic Turkey,Pavo doméstico,,,"Present on Santa Cruz, San Cristobal and Isabela? Islands.",,,,,
Eukaryota,Animalia,Chordata,Aves,Galliformes,,,Phasianidae,,,Numida,meleagris,,"Linnaeus, 1758",In,Ac,LC,1,,,,,,True,,,,True,True,,,,,,,,True,,True,5124,Guinea fowl,gallina de Guinea,,,"Present on Santa Cruz, San Cristobal and Isabela?",,,,,
Eukaryota,Animalia,Chordata,Aves,Galliformes,,,Phasianidae,,,Pavo,muticus,,"Linnaeus, 1766",In,Ac,,1,,,,,,,,,,True,True,,,,,,,,True,,,5138,Peacock,Pavo real,,,Present on San Cristobal?,,,,,
Eukaryota,Animalia,Chordata,Aves,Gruiformes,,,Rallidae,,,Fulica,americana,,"Gmelin, 1789",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5088,American coot,gallareta americana,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Gruiformes,,,Rallidae,,,Gallinula,galeata,,"(Lichtenstein, 1818)",Na,Id,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5090,"Common Gallinule, Moorhen",gallinula,,"Syn.: Gallinula chloropus  (Linnaeus, 1758)",Common on lagoons throughout the archipelago.,,,,,
Eukaryota,Animalia,Chordata,Aves,Gruiformes,,,Rallidae,,,Laterallus,spilonota,,"(Gould, 1841)",Na,En,VU,1,,,,True,,True,,True,,True,True,,True,,,,,True,True,,True,5109,"Galapagos Rail, Galápagos crake",Pachay,,"Syn.: Porzana spilonota  Schlater & Salvin, 1868","On Santa Cruz, Santiago, Pinta. Also on Isabela, Floreana, San Cristobal. Extinct on Baltra.",,,,,
Eukaryota,Animalia,Chordata,Aves,Gruiformes,,,Rallidae,,,Neocrex,erythrops,,"Sclater, 1867",Na,Id,LC,1,,,,True,,True,,,,True,True,,,,,,,,True,,True,5121,Paint-billed Crake,gallareta,,,"Breeds on Santa Cruz, Floreana, San Cristobal and Isabela (Alcedo) Islands. One recorded on Genovesa.",,,,,
Eukaryota,Animalia,Chordata,Aves,Gruiformes,,,Rallidae,,,Porphyrio,martinicus,,"Linnaeus, 1766",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5159,Purple Gallinule,gallinula púrpura,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Gruiformes,,,Rallidae,,,Porzana,carolina,,"Linnaeus, 1766",Na,Va,LC,1,,,,,,,,,,,,,True,,,,,,True,,,5160,Sora Rail,Polluela norteña,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Bombycillidae,,,Bombycilla,cedrorum,,"Vieillot, 1808",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5037,Cedar Waxwing,Miracielito,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Cardinalidae,,,Passerina,cyanea,,"Linnaeus, 1766",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5137,Indigo bunting,Azulillo,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Cardinalidae,,,Pheucticus,ludovicianus,,"Linnaeus, 1766",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5148,Rose-breasted grosbeak,Pidgordito degollado,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Cardinalidae,,,Piranga,olivacea,,"Gmelin, 1789",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5152,Scarlet Tanager,cardenal rojo,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Cardinalidae,,,Piranga,rubra,,"Linnaeus, 1758",Na,Va,LC,1,,,,,,,True,,,,,,True,,,,,True,True,,,5153,Summer Tanager,Cardenal migratorio colorado,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Hirundinidae,,,Hirundo,rustica,,"Linnaeus, 1758",Na,Mi,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5102,Barn Swallow,Golondrina de Horquilla,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Hirundinidae,,,Petrochelidon,pyrrhonota,,"Vieillot, 1817",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5141,Cliff Swallow,Golondrina risquera,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Hirundinidae,,,Progne,modesta,,"Gould, 1838",Na,En,EN,1,,,,True,,True,,,,True,True,,,,,True,,,True,,True,5162,Galapagos Martin,Golondrina de Galápagos,,"Syn.: Progne modesta modesta Gould, 1838, Hirundo modesta Neboux, 1840, Hirundo concolor Gould, 1837, Progne concolor Salvin, 1876","Occurs in very small numbers throughout the archipelago, except the northermost islands.","En pequeños numeros en todo el archipiélago, excepto en las islas del norte.",,"Infomación adicional Venegas, L.","The only resident member of the family Hirundinidae. 15 cm, males almost entirely black, with a bluish sheen, and slightly paler underwings; females are similar but a duller dark brown instead of blue back. The wings are pointed, and the tail is narrow with a shallow fork. Flight is a series of quick wingbeats followed by a glide.","Es la única especie residente de Hirundínido.  Mide15 cm, los machos son totalmente negros con reflejos azules oscuros, un poco más pálidos debajo de las alas. Hembras similares con espalda un poco café oscuro. Alas puntudas y cola angosta con una V profunda. El vuelo se compone de una serie de batidos de alas y de vuelo planeado."
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Hirundinidae,,,Progne,subis,,"Linnaeus, 1758",Na,Va,LC,1,,True,,,,,,True,,,,,,,,,,True,True,,,5163,Purple Martin,Golondrina de Iglesias,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Hirundinidae,,,Progne,tapera,,"Linnaeus, 1766",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,16742,Brown-chested Martin,golondrina parda,,,A record from Española Island.,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Hirundinidae,,,Riparia,riparia,,"Linnaeus, 1758",Na,Va,LC,1,,True,,,,,,,,,,,,,,,,,True,,,5173,Bank Swallow (Sand Martin),golondrina parda,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Icteridae,,,Dolichonyx,oryzivorus,,"Linnaeus, 1758",Na,Mi,LC,1,,True,,,,,True,,,,True,,,,,,,True,True,,,5080,Bobolink,tordo arrocero,,,"Between July and August (Castro & Phillips 1996) and between October and December is most common seen it (Harris 1973) on Genovesa, Española, Santiago, Floreana, San Cristóbal. Also there are few records on Santa Cruz, Pinta and Bartolomé (Wiedenfeld 2006). In 2015, Noah Perlut saw 15 individuals.",,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Icteridae,,,Quiscalus,mexicanus,,"JF Gmelin, 1788",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,12684,Great-tailed Grackle,Quiscal mexicano,Picho,,Recorded on Puerto Ayora 2010.,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Mimidae,,,Mimus,macdonaldi,,"Ridgway, 1890",Na,En,VU,1,,True,,,,,,,True,,True,,,,,,,,True,,,5116,Española Mockingbird,cucuve de Española,,"Syn.: Nesomimus macdonaldi Ridgway, 1890",Present on Española Island.,Presente en la isla Española.,"Threats:<br>After the eradication of goats, the risk related to habitat destruction disappeared. Threats on Espanola are probably now only related to introduced diseases. Pox like lesions have been reported and pox is known to affect juvenile survival in other species. The parasitic fly Philornis downsi has not yet been found on Española.","Amenazas:<br>Después de la erradicación de chivos, el riesgo relacionado a la desaparición de hábitat desapareció, las amenazas en Española solamente pueden ser relacionadas a enfermedades introducidas. Lesiones por Viruela Aviar ya han sido reportadas y se conoce que esta enfermedad afecta a la sobrevivencia de juveniles en diferentes especies. La mosca parásita Philornis downsi aún no ha sido encontrada en Española.<br>Infomación adicional Venegas, L.",The largest of all Galápagos mockingbirds.,El más grande de los cucuves de Galápagos.
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Mimidae,,,Mimus,melanotis,,"Gould, 1837",Na,En,EN,1,,,,,,True,,,,True,True,,,,,,,,True,,True,5117,San Cristóbal Mockingbird,cucuve de San Cristóbal,,"Syn.: Nesomimus melanotis Gould, 1837",Present on San Cristobal Island. An estimated 5000 to 8000 individuals on all the islands but no data available on trends.,Se estima que su población es de 5000 a 8000 individuos en todas las islas pero no existen datos de su dinámica poblacional.,Threats<br>Possible threats are diseases and predation by rats and cats.. Impact of Philornis downsi unknown.,"Amenazas<br>Posiblemente las amenazas consisten en predación por ratas y gatos así como enfermedades introducidas. El impacto por la mosca parásita Philornis downsi es desconocido.<br>Información adicional Venegas, L.","The smallest mockingbird species (53 gr males, 48 gr females).",Es el más pequeño de todas las especies de cucuve de Galápagos.
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Mimidae,,,Mimus,parvulus,,"Gould, 1837",Na,En,LC,1,True,,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,True,,True,5118,Galapagos Mockingbird,cucuve de Galápagos,,"Syn.: Orpheus parvulus Gould, 1837; Nesomimus parvulus Gould, 1837, Nesomimus parvulus parvulus Gould, 1837; Nesomimus parvulus barringtoni Rothschild, 1898 , Nesomimus parvulus blindloei Ridgway, 1894; Nesomimus parvulus personatus Ridgway, 1890; Nesomimus parvulus wenmani Swarth; Nesomimus parvulus hulli Rothschild; 1898; Nesomimus parvulus bauri Ridgway, 1894","Present on Santa Cruz, Santa Fe, Santiago, Isabela, Fernandina, Pinta, Marchena, Genovesa, Darwin, Wolf Island. Except on Pinzón where there are only 2 old sightings (1906 and 1968).","Presente Fernadina, Genovesa, Isabela, Sta Cruz, Sta Fé, Santiago, Pinta, Marchena, Daewin y Wolf. Ausente en Pinzón de donde hay solo dos observaciones antiguas (1906 y 1968).","Threats<br>Threats seem to be mainly from black rats, to a less extent from cats, from parasites and from diseases. Mockingbirds are affected by avian pox virus and the parasitic fly Philornis. Pox virus increases mortality of juveniles after fledgling.","Amenazas<br>Las amenazas al parecer vienen de las ratas y otras menos extendidas de gatos que van desde parásitos hasta enfermedades. Los cucuves son afectados por Viruela Aviar y la mosca parasita Philornis. La Viruela Aviar incrementa la mortalidad de juveniles después de salir del nido en varias especies de aves.<br>Infomación adicional Venegas, L.",,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Mimidae,,,Mimus,trifasciatus,,"Gould, 1837",Na,En,CR,1,,,,True,,,,,,,True,,,,,,,,True,,,5119,Floreana Mockingbird,cucuve de Floreana,,"Syn.: Nesomimus trifasciatus Gould, 1837",Present on Champion and Gardner by Floreana Islet. Extinct on Floreana Island since 1880s. Current population estimate is around 750 individuals among which 70 are on Champion islet. There is a strong annual variability in population size.,Presente en los islotes Champion y Gardner cercanos a Floreana. Extinto en Florena desde 1880 La población actual se estima en 750 individuos de los cuales 70 se encuentran en el islote Champion. También se ha determinado que existe una fuerte variabilidad poblacional interanual.,Threats<br>Rats remain a threat. The birds of Gardner and Champion have not yet been exposed to diseases and may be particularly vulnerable. Pox affects other mockingbirds but has not been found on the islets. Philornis downsi is present in nests on Gardner and Champion but at low levels.,"Amenazas:<br>Las ratas siguen siendo una amenaza, las poblaciones de Garner y Champion no han sido expuestas a enfermedades y son quizá vulnerables. La Viruela Aviar afecta a otros cucúves pero no fue encontrado en los islotes hasta el momento. La mosca parásita Philornis downsi está presente en nidos de Gardner y Champion pero en bajos niveles.<br>Infomación adicional Venegas, L.",,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Parulidae,,,Parkesia,noveboracensis,,"Gmelin, 1789",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,16792,Northern Waterthrush,chipe de agua norteño,,"Syn.: Seiurus noveboracensis Gmelin, 1789",,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Parulidae,,,Setophaga,ruticilla,,"Linnaeus, 1766",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5175,American redstar,candelita americana,,,"A record on Santa Fe Island in May 28th, 2006.",,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Parulidae,Parulinae,,Protonotaria,citrea,,"Boddaert, 1783",Na,Va,LC,1,,True,,True,,True,,,,True,,,,,,,,,True,,True,9036,Prothonotary warbler,Reinita protonotaria,,,Dhapne and Española Islands.,,The first record was on 26 Jan 1989 on Dhapne. The second record was on 25 Oct 2007 on Española.,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Parulidae,Parulinae,,Setophaga,petechia,aureola,"(Gould, 1839)",Na,En,NE,1,,,,,,True,,,,True,True,,,,,,,,True,,True,17494,"Yellow Warbler, Mangrove Warbler",Canario María,,"Syn.: Dendroica petechia aureola (Gould, 1839); Sylvicola aureola Gould, 1841; Dendroica aureola Ridgway, 1890; Dendroica petechia Linnaeus, 1766; Dendroica petechia galapagoensis Sundevall 1869.",Present on all Islands from the shoreline up to the highest points.,Presente en la parte alta de todas las islas.,"Threats<br>As a mainly insectivorous species, it may be affected by pesticide use and it is affected by Plasmodium and by the parasitic fly Philornis downsi that may cause heavy chick mortality.","Amenazas:<br>Como las principales especies de insectívoros, tal vez está siendo afectado por el uso de pesticidas, también es afectado por el parásito Plasmodium y por la mosca Philornis downsi que puede causar alta mortalidad de pichones.<br>Infomación adicional Venegas, L.","The only bright yellow bird with a bright, sweet song. Together with the population from the Coco islands, it is considered a sub-species (Setophaga petechia aureola) characterized by the brown-reddish cap on its head.  Genetic divergence is low. Probably colonized the archipelago less than 300 000 yrs ago.","Es el único pájaro amarillo brillante de las islas. Tal como la población de las islas Coco, ésta se considera como una sub-especie distinta (Setophaga petechia aureola). Tiene como característica una gorra rojiza-café en la cabeza. Existe poca diferencia genética con poblaciones del continente y se estima que llegó a las islas hace menos de 300 000 años."
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Parulidae,Parulinae,,Setophaga,striata,,"(Forster, JR, 1772)",Na,Va,LC,1,,,,,,,,,,,,,,True,,,,,,True,,17495,Blackpoll Warbler,reinita rayada,,"Syn.: Dendroica striata Forster, JR, 1772",There is a single record of a male bird netted on 16 May 1976 on Daphne Major.,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Camarhynchus,heliobates,,"(Snodgras & Heller, 1901)",Na,En,CR,1,,,True,,,True,,,,,,,,,,True,,,,,True,5051,Mangrove Finch,Pinzón de manglar,,"Syn.: Cactospiza heliobates (Snodgras & Heller, 1901); Geospiza heliobates Snodgras & Heller, 1901","Present on Playa Tortuga Negra, Caleta Black and Cartago on Isabela Island. Extinct on Fernandina.","Presente en Playa Tortuga Negra, Caleta Negra y Cartago en Isabela. Extinct on Fernandina.","Threats: The species is threatened by the loss of habitats, mangrove are very restricted habitats on the Galápagos, rats, but the main current threat is probably the introduced fly Philornis downsi that causes high chick mortality of that small clutch species. Annual survey are performed and a captive breeding program (head starting) was started to try to support the populations while control of Philornis is still not possible. Head starting means collecting eggs, hand rearing chicks and return them into their original habitat once independent.","Amenazas: La especie es amenazada por la pérdida de hábitat, el manglar es un ambiente muy restringido en las Galápagos. La rata introducida es otra de las amenazas, pero quizá la mayor amenaza actual es la mosca introducida Philornis downsi que causa alta mortalidad de pichones en una especie con tan pequeña población. Los estudios que se llevan a cabo anualmente y un programa de crianza en cautiverio (ahora en proceso de inicio) están en el camino de mejorar la población, mientras que aun no es posible el control de Philornis. Se trata de colectar huevos, incubar y criar los pichones, y volverlos a su sitio de origen cuando están independientes.<br>Información adicional Venegas, L.",,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Camarhynchus,pallidus,,"Sclater & Salvin, 1870",Na,En,VU,1,,,,True,,True,,,True,True,True,,True,,,,,,True,,True,5052,Woodpecker Finch,"Pinzón carpintero, artesano",,"Syn.: Cactornis pallida Sclater & Salvin, 1870; Cactospiza pallida; Camarhynchus pallidus pallidus (Sclater & Salvin, 1870); Camarhynchus pallidus productus Ridgway, 1894; Camarhynchus pallidus striatipecta (Swarth, 1931)","Breeds on Isabela, Fernandina (probably), Santa Cruz, Santiago, San Cristóbal, and Pinzón (rarely). It has also been recorded on Rábida (specimens 1897 and 1905), Floreana (specimen 1905) and Santa Fe (two sight records 1968), and a sight record on Pinta in 1968.","Anida en Isabela, Fernandina (probable), Santa Cruz, Santiago, San Cristóbal y Pinzón (raro). Existe registros antiguos en Rábida (1897 y 1905), Floreana (1905),  Santa Fe (visto 2 veces 1968), y una observación en Pinta en 1968.","Threats<br>Like other finches, current threats are mainly from diseases and parasites. Is known to be affected by the parasitic fly Philornis downsi that causes heavy chick mortality. Highland birds that contracted pox in captivity, were heavily affected by this disease.","Amenazas<br>Como otros pinzones, las amenazas son mayormente enfermedades y parásitos, se conoce que es  afectado por la mosca parasita Philornis downsi que produce alta mortalidad de pichones. En estudios previos realizados en Santa Cruz, los individuos de la parte alta que contrajeron Viruela Aviar en cautiverio fueron fuertemente afectados por enfermedades.<br>Infomación adicional Venegas, L.","Black during reproduction, olive-light brown colour outside the breeding season and pinkish when young. Males and females look alike, with upper parts olive to warm brown with little streaking and underparts creamy to yellowish with slight streaking on upper breast. Males in San Cristóbal can get a black hood  blackish plumage was observed in approximately a fifth of the San Cristóbal population.","El pico  negro durante la reproducción, café olivo brillante fuera de la época reproductiva y los jóvenes de color rosáceo. Machos y hembras son parecidos, partes superiores de olivas a café cálido con pocas estrías y partes bajas de cremoso a amarillento con finas estrías en el pecho alto. Los machos en San Cristóbal pueden tener una capucha de plumaje negruzco, lo ha sido observado en aproximadamente la mitad de la población de esta isla."
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Camarhynchus,parvulus,,"(Gould, 1837)",Na,En,LC,1,,True,True,True,,True,,True,True,True,True,True,True,,True,,True,True,True,,True,5053,Small Tree Finch,Pinzón arboreo pequeño,,"Syn.: Camarhynchus parvulus parvulus (Gould 1837); Camarhynchus parvulus salvini Ridgway 1894; Geospiza parvulus (Gould, 1837); Camarhynchus prosthemelas (Schlater & Salvin, 1870).","Found on Isabela, Fernandina, Santa Cruz, Santiago, San Cristobal, Floreana, Baltra, Santa Fe, Pinzon y Rabida. Has been seen on Pinta but it is not known if there isa breeding population there. Found mostly in the highlands and the transitional zone.","Encuentra en Isabela, Fernandina, Santa Cruz, Santiago, San Cristobal, Floreana, Baltra, Santa Fe, Pinzon y Rabida. Tambien se puede observar en Pinta pero no se sabe si se reproduce en esta isla. Común en la parte alta y zona de transición.",Threats<br>Known to be affected by the parasitic fly Philornis downsi that causes heavy chick mortality. Recent studies showed very low breeding success that may cause long term population collapse.,"Amenazas<br>Se conoce que está afectada por la mosca parásita Philornis downsi la que causa alta mortalidad de pichones. Recientes estudios muestran un muy bajo éxito reproductivo que puede causar un colapso de su población a largo plazo.<br>Infomación adicional Venegas, L.","Smallest of the Darwin tree finches, 13 gr average, same as small ground finch. Short conical beak. Males develop a black hood with age, starting with face and head, while upper parts are olive green and underparts creamy. Males in San Cristóbal hardly ever have black plumage, but upper breast is heavily streaked. Females and young males have green-olive upper parts and creamy to yellowish underparts.","Es el pinzón de árbol más pequeño, 13g como el pinzón pequeño de tierra.  Pico corto cónico. La cabeza de los machos se pone negra con la edad, la espalda verde oliva y el vientre más crema. Los machos de San Cristóbal casi nunca se ponen negros, pero tienen la parte superior del pecho más rayada. Hembras y juveniles con  espalda verde oliva y el vientre más crema amarillento."
