Domain,Kingdom,Phylum or Division,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe or Section,Genus,Specific Epithtet,Infraspecific Epithet,Author,Origin,Suborigin,IUCN Status,Taxon Status,Darwin,Española,Fernandina,Floreana,Genovesa,Isabela,Marchena,Pinta,Pinzón,San Cristóbal,Santa Cruz,Santa Fé,Santiago,Unknown Island,Wolf,Elizabeth Bay/Bahía Elizabeth,Far-northern/Lejano Norte,Northern/Norte,South-eastern/Centro Sur,Unknown Bioregion,Western/Oeste,TaxonID,English Common Name,Spanish Common Name,Local Name,Taxonomic Comments,Distribution Comments,Spanish Distribution Comments,English Comments,Spanish Comments,English Description,Spanish Description
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Scombridae,,,Thunnus,albacares,,"(Bonnaterre, 1788)",Na,Id,LC,1,,,,,,,,,,,True,,,,,,,,True,,,7804,Yellowfin tuna,atún de aleta amarilla,"atún de aleta amarilla, albacora","Syn.: Germo albacares (Bonnaterre, 1788), Germo albacora (Lowe, 1839), Germo allisoni (Mowbray, 1920), Germo argentivittatus (Cuvier, 1832), Germo itosibi (Jordan & Evermann, 1926), Germo macropterus (Temminck & Schlegel, 1844), Kishinoella zacalles Jordan & Evermann, 1926, Neothunnus albacares (Bonnaterre, 1788), Neothunnus albacora (Lowe, 1839), Neothunnus albacora brevipinna Bellón & Bardán de Bellón, 1949, Neothunnus albacora longipinna Bellón & Bardán de Bellón, 1949, Neothunnus albacora macropterus (Temminck & Schlegel, 1844), Neothunnus allisoni (Mowbray, 1920), Neothunnus argentivittatus (Cuvier, 1832), Neothunnus brevipinna Bellón & Bàrdan de Bellón, 1949, Neothunnus catalinae Jordan & Evermann, 1926, Neothunnus itosibi Jordan & Evermann, 1926, Neothunnus macropterus (Temminck & Schlegel, 1844), Neothunnus macropterus itosibi Jordan & Evermann, 1926, Neothunnus macropterus macropterus (Temminck & Schlegel, 1844), Orcynus albacora (Lowe, 1839), Orcynus macropterus (Temminck & Schlegel, 1844), Orcynus subulatus Poey, 1875, Scomber albacares Bonnaterre, 1788, Scomber albacorus Lacepède, 1800, Scomber sloanei Cuvier, 1832, Semathunnus guildi Fowler, 1933, Semathunnus itosibi (Jordan & Evermann, 1926), Thunnus albacares macropterus (Temminck & Schlegel, 1844), Thunnus albacora (Lowe, 1839), Thunnus allisoni Mowbray, 1920, Thunnus argentivittatus (Cuvier, 1832), Thunnus catalinae (Jordan & Evermann, 1926), Thunnus itosibi (Jordan & Evermann, 1926), Thunnus macropterus (Temminck & Schlegel, 1844), Thunnus zacalles (Jordan & Evermann, 1926), Thynnus albacora Lowe, 1839, Thynnus argentivittatus Cuvier, 1832, Thynnus macropterus Temminck & Schlegel, 1844, fide Appeltans et al. (2010)","Tropical and suptropical waters; in the eastern Pacific from California to nothern Chile, including all oceanic islands, Southern California to Peru and all the oceanic islands. Circumtropical.",,"Habitat: Pelagic, schooling fishes",,"Silvery, often with often with iridescent bluish tints. Widely forked tail; pectoral fin extends to base of anal fin. Reaches maximum length slightly greater than 2m and weigths of at least 176kg<br>Size: Reaches maximum lengths slightly greater than 2m and weights of at least 176kg",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Scombridae,,,Thunnus,obesus,,"(Lowe, 1839)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14054,Bigeye tuna,patudo,,"Syn.: Germo obesus (Lowe, 1839), Germo sibi (Temminck & Schlegel, 1844), Neothunnus obesus (Lowe, 1839), Orcynus sibi (Temminck & Schlegel, 1844), Parathunnus mebachi (Kishinouye, 1915), Parathunnus obesus (Lowe, 1839), Parathunnus obesus mebachi (Kishinouye, 1915), Parathunnus sibi (Temminck & Schlegel, 1844), Thunnus abesus (Lowe, 1839) (misspelling), Thunnus mebachi Kishinouye, 1915, Thunnus obesus mebachi Kishinouye, 1915, Thunnus obesus sibi (Temminck & Schlegel, 1844), Thunnus sibi (Temminck & Schlegel, 1844), Thunus obesus (Lowe, 1839) (misspelling), Thynnus obesus Lowe, 1839, Thynnus sibi Temminck & Schlegel, 1844, fide Appeltans et al. (2010)",Tropical and subtropical,,Habitat: Pelagic and oceanic,,Length up to 2.3 meters,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Serranidae,,,Epinephelus,analogus,,"Gill, 1863",Na,Id,LC,1,,,,,,,,,,,True,,,,,,,,True,,,7786,"Spotted cabrilla grouper, Spotted cabrilla",mero orillero,mero orillero,"Syn.: Serranus courtadei Bocourt, 1868, fide Appeltans et al. (2010)","Eastern Pacific, from California to Peru and at Malpelo, Revillagigedos and Ecuador, Galapagos",,"Habitat: Solitary, bottom living, generally on rocky substrate. Juveniles in tidepools or over sandy and rocky bottoms; adults prefer deeper water.",,"Green to red-brown to gray, often display five dusky bars on back.Size: To length of about 46 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Serranidae,,,Liopropoma,fasciatum,,"Bussing, 1980",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7789,"rainbow basslet, Wrasse ass bass",Merito Arco Iris,Merito Arco Iris,,"Eastern Pacific, baja California to Mexico, Ecuador (Galapagos Islands), Central Gulf of California to Peru. Clipperton, Cocos",,"Habitat: Steep slopes, deepwater reefs, sany areas beneath overhanging ledges, and submarine canyons.",,Bright red-brown stripe forehead to upper tail border; dark red-brown stripe mid-body; red-brown of belly extends to lower tail border; yellow-gold markings on head. Size: 10-16 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Serranidae,,,Mycteroperca,olfax,,"(Jenyns, 1840)",Na,En,VU,1,,,,,,,,,,,True,,,,,,,,True,,,7790,"Galápagos grouper, golden grouper, Bacalao",bacalao,"bacalao, bacalao rey","Syn.: Mycteroperca olfax ruberrima Jordan & Bollman, 1890, Serranus olfax Jenyns, 1840, fide Appeltans et al. (2010)","Eastern tropical Pacific from Peru, and Cocos, Malpelo and Ecuador (Galapagos).",,"Habitat: Open waters near the bottom or near vertical walls. The numbers  of Bacalao  have  been  dramatically  reduced over recent years,  we attribute this  to local  fishing pressure.",,Gray phase often displays about 10 faint body bars; belly lighter shade. Up to 1m total length.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Serranidae,Epinephelinae,,Paranthias,colonus,,"(Valenciennes, 1846)",Na,Id,LC,1,,,,True,,,,,,,True,,,,,,,,True,,,7791,Creolefish,gringo,gringo,"Syn.: Paranthias pinguis Walford, 1936, Serranus colonus Valenciennes, 1846, fide Appeltans et al. (2010)","Eastern Pacific, from the central Gulf of California to Peru, and Cocos, Revillagigedos, Malpelo and Galapagos, Baja and Gulf of California to northern Ecuador and all the oceanic islands of the Eastern Pacific.",,Habitat: During day this species feed in schools in the water column; at night they disperse near the bottom to rest.,"Hábitat: Durante el día esta especies se alimentan en las escuelas de la columna de agua, de noche se dispersan en la parte inferior para descansar.",Size> Grows  to lengths of at least 356 mm. Olive to gray or brownish red back; salmon belly. Reddish forked tail. Juveniles - Yelow with blue markings under eye and spot ringed in blue on pectoral fin. Intermediate - Salmon with dark spot ringed in blue on pe toral fin,Tamaño: Longitud por lo menos de 35.6 cm.
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Serranidae,Grammistinae,,Rypticus,bicolor,,"Valenciennes, 1846",Na,Id,LC,1,,,,,,,,,,,True,,,,,,,,True,,,7792,"Cortez soapfish, mottled soapfish","jabonero de Cortés, jabonero moteado",jabonero de Cortés,"Syn.: Rypticus xanti Gill, 1862, fide Appeltans et al. (2010)","Eastern Pacific, from the Gulf of California to Peru, and Cocos and Galapagos, Gulf of California and Southern Baja California to Northern Peru. Galápagos, Clipperton, Malpelo and Cocos Islands.",,"Habitat: Nocturnal, during the day they seek out and hide in deep crevices. Usually found in shallow water, not deeper than 70 m; known  from Baltra ,Bartolome, Darwin, Gardner, Isabela, Marchena ,Pinta, Santiago, Santa Cruz, and  Wolf.",,"Size: Maximum length of 193 mm. Somewhat flattened body with distinctly rounded ends on dorsal, anal and tail fins. Mottled shades of tan to brown. Small cream, often yellowish, blotches often join to form patches and extend onto dorsal and tail fins",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Serranidae,Grammistinae,,Rypticus,nigripinnis,,"Gill, 1861",Na,Id,LC,1,,,,True,,,,,,,True,,,,,,,,True,,,7793,"Black soapfish, twice-spotted soapfish","jabonero negro, jabonero doble punteado",Jabonero negro,"Syn.: Promicropterus decoratus Gill, 1863, Rhypticus maculatus Gill, 1862, Rhypticus nigripinnis Gill, 1861 (misspelling), fide Appeltans et al. (2010)","From the Gulf of California to the Gulf of Guayaquil, Ecuador including Galapagos, Gulf of California and Southern Baja California to Northern Peru. Malpelo and Galápagos Islands.",,"Habitat: Hidden in dark recesses on rocky reefs and alongs walls during day; nocturnal, preying on small fishes.","Hábitat: Escondido en rincones oscuros en los arrecifes rocosos y paredes durante el día; nocturna, se aprovechan de peces pequeños.","Size: 13-17 cm. Somewhat flattened body with distinctly rounded ends on dorsal, anal and tail fins. Mattled shades of dark brown to black (Mottled Soapfish generally lighter color). Pale, often yellowish, blotches extend on fins and cheeks. L",Tamaño: 13-17 cm.
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Serranidae,Serraninae,,Cratinus,agassizii,,"Steindachner, 1878",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7794,Grey threadfin seabass,"mero cabeza de zorro, plumero",plumero,,"Eastern Pacific from coastal regions of Peru and nother Chile and Ecuador, Galapagos",,Habitat: Mangrove areas and shallow bays; rarely seen near reef building corals.,,Dark gray to silvery gray and brownish gray with faint dark bar markings; rear of tail fin dark; pectoral fins yellowish. To length of 56 cm at least,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Serranidae,Serraninae,,Paralabrax,albomaculatus,,"(Jenyns, 1840)",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7795,Whitspotted sand bass,camotillo,camotillo,"Syn.: Gracila albomaculata (Jenyns, 1840), Serranus albomaculatus Jenyns, 1840, fide Appeltans et al. (2010)",Endemic to the Galapagos Islands,,"Habitat: Cold, productive waters. From January to June they are found only in depths greater than 10 m, the rest of the year, however, they may be found along the shore in near surface waters.",,"Size: Length of at least 45 cm. Dark yellow-brown to black upper body and forward half of tail; white belly; gold to yellow-brown head, dorsal fin, and rear half of tail fin.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Sparidae,,,Archosargus,pourtalesii,,"(Steindachner, 1881)",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7797,"Galapagos seabream, Blackspot porgy","sargo camiseta, camiseta rayada","camiseta rayada, sargo camiseta","Syn.: Sargus pourtalesii Steindachner, 1881, Archosargus pourtalesi (Steindachner, 1881) (misspelling), Sargus pourtalesii Steindachner, 1881, fide Appeltans et al. (2010)",Endemic to Ecuador in the Galapagos Islands,,"Habitat:  Prefers  protected areas and bays; locally  abundant  at the harbor on Baltra, at Elizabeth and Cartago  Bays on Isabela, and  periodically off Punta  Espinoza, Fernandina. Probably  ranges  throughout the Archipelago wherever  such habitats are  found.",,"Oval body. Back bluish silver, belly silver to whitish silver. To length of 30 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Sparidae,,,Calamus,brachysomus,,"(Lockington, 1880)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7798,Pacific porgy,pluma marotilla,pluma pacifica,"Syn.: Sparus brachysomus Lockington, 1880, fide Appeltans et al. (2010)","Eastern Pacific, from California to Peru and Ecuador in the Galápagos Islands and Malpelo Islands",,"Habitat:  Found  throughout  the  islands in shallow to moderate depths over sand bottoms, also mangrove lagoons.",,"Silvery gray. Steep snout, smooth convex dorsal outline. Large lips. Scales relatively large and obvious. Small dark spot on base of pectoral fin. Reaches lengths of 38.5 cm, probably not larger  than 40 cm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Sparidae,,,Calamus,taurinus,,"(Jenyns, 1840)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7799,Galápagos porgy,"pluma palma, pluma de Galápagos",pluma de Galápagos,"Syn.: Chrysophrys taurina Jenyns, 1840, fide Appeltans et al. (2010)","Eastern Pacific, Peru and Ecuador including Galapagos, tropical,subtropical, and temperate regions of the world, in marine, brackish, and fresh waters.",,"Habitat: Prefers sand and silt bottoms in deep waters (>30m); known  from Floreana, Hood, Isabela, North Seymour, and San  Cristobal. Juveniles  may be  found in shallow  waters.",,"Silver back with whitish silver belly. Steep forehead (nape) and snout, smooth convex dorsal outline and highly arched mid-line. Large lips. Scales relatively large and obvious. Small dark spot on base of pectoral fin. Snout. Up to length of 35.5 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Sphyraenidae,,,Sphyraena,idiastes,,"Heller & Snodgrass, 1903",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7805,Pelican barracuda,picuda pelícano,barracuda pelicano,,"Eastern Pacific. Colombia to Peru. Galápagos, Cocos and Malpelo Islands",,"Habitat: Schmall schools; smaller fish are coastal, larger fish inhabit deeper waters",,Size: Up to 0.9m. Often have darkish bars on back.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Stromateidae,,,Peprilus,medius,,"(Peters, 1869)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14070,Pacific harvestfish,"gallinazo, pámpano, palometa cometrapo, palometa del Pacífico",,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Trichiuridae,,,Aphanopus,capricornis,,"Parin, 1994",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14039,,,,,Indo-Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Trichiuridae,,,Benthodesmus,tenuis,,"(Günther, 1877)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14040,"smalleye frostfish, Slender frostfish",cintilla,,,circumtropical,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Trichiuridae,,,Lepidopus,manis,,"Rosenblatt & Wilson, 1987",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,14042,,,,,,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Tripterygiidae,,,Lepidonectes,corallicola,,"(Kendall & Radcliffe, 1912)",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7692,Galapagos triplefin blenny,"blennio de aleta triple, trambollito triple aleta de Galápagos",trambollito triple aleta de Galápagos,"Syn.: Enneapterygius corallicola Kendall & Radcliffe, 1912, fide Appeltans et al. (2010)",Endemic to Ecuador in the Galapagos Islands,,Habitat: Rocky intertidal areas and adjacent shallow waters.,,Dark midbody stripe formed by four sets of paried spots. Dusky bars extend obove and below spots. Reddish brown overall. First dorsal fin of breeding males have two pale spots [opposite] and females have reddish markings and/o. Grows to lengths of at least 61 mm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Uranoscopidae,,,Kathetostoma,averruncus,,"Jordan & Bollman, 1890",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13991,Smooth stargazer,miracielo buldog,miracielo  buldog,,"Restricted to the Eastern Pacific, from Piedras Blancas, California, to Panama, and Galápagos. Rarely taken  north of Magdalena Bay, Baja  California.",,"Habitat: Only recently recorded  from the Archipelago, known from a single  fish  taken at a depth of 600 m.",,Size> To  about  31cm and a little less than 1 kg.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Xiphiidae,,,Xiphias,gladius,,"Linnaeus, 1758",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14055,Swordfish,pez espada,pez espada,"Syn.: Phaethonichthys tuberculatus Nichols, 1923, Tetrapterus imperator (Bloch & Schneider, 1801), Xiphasia gladius (Linnaeus, 1758) (misspelling), Xiphias estara Phillipps, 1932, Xiphias gladius estara Phillipps, 1932, Xiphias imperator Bloch & Schneider, 1801, Xiphias rondeletti Leach, 1818, Xiphias thermaicus Serbetis, 1951, fide Appeltans et al. (2010)","Tropical and  subtropical waters; in the eastern Pacific, from Oregon to Talcahuano, Chile, and  Galapagos.",,"Habitat: Open-ocean fish, often seen swimming lazily at surface.",,Size> Grows to lengths of at least 5 m.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Zoarcidae,,,Lycodapus,australis,,"Norman, 1937",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13988,,,,,,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Zoarcidae,,,Melanostigma,bathium,,"Bussing, 1965",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13989,,,,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Zoarcidae,,,Thermarces,cerberus,,"Rosenblatt & Cohen, 1986",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13990,,,,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuroidei,,Acanthuridae,,,Acanthurus,nigricans,,"(Linnaeus, 1758)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7676,"Gold rimmed surgeonfish, goldrim surgeonfish","cirujano de borde dorado, cirugano cariblanco.","cirujano cariblanco, pez cirugano de filo amarillo.","Syn.: Acanthurus aliala Lesson, 1831, Acanthurus glaucopareius Cuvier, 1829, Chaetodon nigricans Linnaeus, 1758, fide Appeltans et al. (2010)","Indo-Pacific; From California and Ecuador also tropical Pacific. Eastern Indian Ocean and the tropical Pacific, mainly at Islands, tip of Baja California to SW Gulf of California, Southern Mexico, Costa Rica to Ecuador in Galápagos islands and all the offshore islands",,Habitat: hard substrata in protected and seaward reefs,,Dark blue; white tail. White blotch below eye. Single yellow spine on base of tail. Length: up to 14 cm,Longitud: hasta 14 cm
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuroidei,,Acanthuridae,,,Acanthurus,xanthopterus,,"Valenciennes, 1835",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7678,"Purple surgeonfish, yellowfin surgeonfish","navajón lancero, pez cirugano púrpura","cirujano aleta amarilla, pez cirugano púrpura.","Syn.: Acanthurus crestonis (Jordan & Starks, 1895), Acanthurus rasi Valenciennes, 1835, Acanthurus reticulatus Shen & Lim, 1973, Hepatus aquilinus Jordan & Seale, 1906, Hepatus guntheri (Jenkins, 1903) (misspelling), Hepatus crestonis (Jordan & Starks, 1895), Hepatus xanthopterus (Valenciennes, 1835), Teuthis crestonis Jordan & Starks, 1895, Teuthis guentheri Bamber, 1915, Teuthis guentheri Jenkins, 1903, Teuthis güntheri Jenkins, 1903 (misspelling) , Teuthis xanthopterus (Valenciennes, 1835), fide Appeltans et al. (2010)","Indo-Pacific; Haiwai, mainland of Costa Rica, Cocos and Ecuador in Galápagos.Indo-Pacific only, mouth of the Gulf of California to Ecuador, all oceanic islands of Eastern Pacific except Revillagigedos.",,Habitat: Lagoons and seaward reefs up to a depth of 90 m,,"Light blue to dark purple. Narrow, light blue to yellow stripe along base of dorsal and anal fins: thin, light stripes on dorsal, anal and tail fins: often whitish blotch on base of tail. Retractile spine at base of tail. Length: 61 TL",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuroidei,,Acanthuridae,Nasinae,,Naso,annulatus,,"(Quoy & Gaimard, 1825)",NoData,NoData,NE,1,True,,,,,,,,,,,,,,,,True,,,,,17410,Short-horned unicornfish,pez unicornio,,"Syn.: Naso herrei Smith, 1966, Priodon annulatus Quoy & Gaimard, 1825, fide Appeltans et al. 2012",Indo Pacific,,,"El primer y unico registro fotografiado fue en septiembre 2011(Acuña, D). Identificación confirmado por McCoosker & Randall 2012",,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuroidei,,Acanthuridae,Nasinae,,Naso,brevirostris,,"(Cuvier, 1829)",Na,Va,NE,1,,,,,,,,,,,True,,,,,,,,True,,,11277,Spottet unicornfish,pez unicornio manchado,Pez Unicornio Manchado,"Syn.: Cyphomycter coryphaenoides Smith, 1955, Naseus brevirostris Cuvier, 1829, Naseus brevirostris Valenciennes, 1835, Naso brevirostris (Valenciennes, 1835), fide Appeltans et al. (2010)",Indo-Pacific and rarely at Galapagos (Wolf),,Habitat: Open water near rocky slopes,,Size: 25 - 38 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuroidei,,Acanthuridae,Nasinae,,Naso,hexacanthus,,"Bleeker, 1855",NoData,NoData,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7680,Sleek unicornfish,pez unicornio liso,pez unicornio liso,J. McCosker: This is an Indo-Pacific species; erroneously reported from Galapagos.,Indo-Pacific species. Vagrant at Clipperton and Cocos.,,,,"Body elongate, oval, strongly compressed; no horn on forehead, upper and lower body profiles symmetrically convex; teeth small, conical, with tips slightly depressed, smooth or with slight denticulati",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuroidei,,Acanthuridae,Nasinae,,Naso,vlamingii,,"(Valenciennes, 1835)",Na,Va,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7681,Vlamings bignose unicornfish,pez unicornio de nariz grande,pez unicornio de nariz grande,"Syn.: Naseus vlamingii Valenciennes, 1835, fide Appeltans et al. (2010)","Tropical Indo-Pacific, rarely at  Ecuador in the Galapagos Islands (Wolf)",,Habitat: Mid-water along rocky slopes,,"Brownish head. Body blue-gary, occasionally bi-colored; can rapididly pale or darken colors. Large adults develop long filaments on tail lobes, and yellow border on tail. Size: 25 cm - 35 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuroidei,,Acanthuridae,Prionurinae,,Prionurus,punctatus,,"Gill, 1862",NoData,NoData,NE,6,,,,,,,,,,,True,,,,,,,,True,,,7682,Spotted yellow-tailed surgeonfish,cochinito puntada,Cochinito puntada,J. McCosker: this is an Ecuadorian mainland Eastern Pacific species; erroneously reported from Galapagos.,"Rare, Northern Gulf of California to El Salvador and the Revillagigedos Islands.",,,,"Overall gray with numerous small black spots covering head and body; caudal fin bright yellow; a dark-edged, whitish bar on head behind eye.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuroidei,,Zanclidae,,,Zanclus,cornutus,,"(Linnaeus, 1758)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7683,Moorish idol,idolo moro,idolo moro,"Syn.: Chaetodon canescens Linnaeus, 1758, Chaetodon cornutus Linnaeus, 1758, Zanclus canescens (Linnaeus, 1758), fide Appeltans et al. (2010)","Indo-Pacific; Indo-West Pacific and from California to Panama and Clipperton, Cocos, Revillagigedo and Ecuador in Galapagos Islands. Mouth of the Gulf of California to Peru and all the offshore islands of the eastern pacific.",,Habitat: Near regions of coral development,,White with yellowish areas. Orange saddle outlined in black on snout. Short horns or spines over eyes; no spines at base of tail. Size: To about 18 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Blenniidae,,,Entomacrodus,chiostictus,,"(Jordan & Gilbert, 1882)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13998,Rock blenny,"borracho aleta mocha, trambollo aleta mocha",,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Blenniidae,,,Hypsoblennius,brevipinnis,,"(Günther, 1861)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7684,"Barnaclebill blenny, Red-spotted barnacle blenny","trambollito pico de lapa, borraco vacilo",borraco vacilo,"Syn.: Blenniolus brevipinnis (Günther, 1861), Blennius brevipinnis Günther, 1861, fide Appeltans et al. (2010)","Eastern Pacific, from Baja California to Ecuador including Ecuador in Galapagos Islands   Central Gulf of California to northern Peru. Cocos, Malpelo",,Habitat: Inhabit empty barnacle shells.,,"Red-brown; row of large white spots with darkish centers down back and another along midbody. Head blunt with large lips and large ""google"" eyes with unbranched cirri above. Size: 2.5-5 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Chaenopsidae,,,Ekemblemaria,sp.,,,Na,En,,3,,,,,,,,,,,True,,,,,,,,True,,,14001,,,,"According to McCosker & Rosenblatt (2010) still an uncollected species, seen and photographed at Plazas Island (McCosker et al. 1978).",,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Chaenopsidae,Chaenopsinae,,Acanthemblemaria,castroi,,"Stephens & Hobson, 1966",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7686,"Castro's tube blenny, Galápagos barnacle blenny","trombollito de Castro, trombollito percebes de Galápagos",trambollito percebes de Galápagos,"Syn.: Acanthemblemaria (Metzelaar, 1919), fide Appeltans et al. (2010)",Endemic to the Galapagos Islands,,Habitat: Shallow inshore waters over rocky substrata between 2 and 5 m.,,Head blunt with large lips and unbranched cirri above eyes. Fine blue spots on upper head: yellow spots on throat. Olive to brown body: row of large white spots down back and another along midbody. At least 51.8 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Chaenopsidae,Chaenopsinae,,Chaenopsis,schmitti,,"Böhlke, 1957",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7653,"Galápagos pikeblenny, Yellow-mouth pikeblenny",Trambollito de Galápagos,Trambollito de Galápagos,,Endemic to the Ecuador in Galapagos Islands,,Habitat: Shallow water less than 5 m.,,"Elongate body with tall foredorsal fin. Tan to dirty white; can pale, darken and/or change color rapidly to blend with background. Occasionally a few white to bluish spots and streaks and dusky blotches. Maximum size of 75mm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Labrisomidae,,,Cottoclinus,canops,,"Stephens & Rosenblatt, 2003",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,13999,,,,,,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Labrisomidae,,,Dialommus,fuscus,,"Gilbert, 1891",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,11490,"Galapagos four-eyed blenny, Galápagos foureye blenny",chupa piedra,chupa piedra,,"Endemic to the eastern tropical Pacific oceanic  islands, Cocos and Galapagos.",,Habitat: Along lava shorelines at the water's edge or in tidepools,,Size: Uncommon over 120 mm TL,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Labrisomidae,,,Labrisomus,dendriticus,,"(Reid, 1935)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7687,"Cheekspot labrisomid, Bravo clinid",trambollo bravo,trambollo bravo,"Syn.: Odontoclinus dendriticus Reid, 1935, fide Appeltans et al. (2010)",Restricted to Malpelo and Ecuador (Galapagos Islands),,Habitat: Rocky areas bordered by sand or silt in waters less than 10 m,,"Several dark bars on back. Color highly variable with full range of earthtones to white; large spot and markings on head may blend with body color or stand out in bright shades of green, red or yellow, Can pale, darken and/or. Size: To at least 12 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Labrisomidae,,,Labrisomus,jenkinsi,,"Heller & Snodgrass, 1903",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7688,Jenkins' Blenny,trambollo de Jenkins,trambollo de Jenkins,,Endemic  to Ecuador in  Galapagos Islands.,,"Habitat: Uncommon prefers  sand  substrata where rocks and boulders are abundant. Collections of this species have been made at scattered localities throughout the Archipelago, except among the northern islands.",,"Brown with dark mottling, with eight black bars extending onto dorsal fin, the ventral surface of body and head lighter, almost white; cheeks and operculum streaked; pectoral fins freckled in both sexes, those of females d. Size: Reaches lengths of at least 80 mm.",
